id,x,y,betweenness,closeness,degree,katz,current flow,harmonic,eigenvector,efficiency,straightness
183,310.79986998969645,-453.38246524423766,0.025432508028592146,0.12393989572377989,0.02040816326530612,0.0804717938553288,0.0021904057569539113,34.71413609610211,0.18355756293228367,0.01239558287421703,0.00408026785414538
183,336.84738424406794,-495.62167754862384,0.025432508028592146,0.12393989572377989,0.02040816326530612,0.0804717938553288,0.0021904057569539113,34.71413609610211,0.18355756293228367,0.01239558287421703,0.00408026785414538
184,334.73542362884865,-440.006714681182,0.03475603439345281,0.13388602815608092,0.02040816326530612,0.08045739058082557,0.002247894475440419,36.01956895228964,0.1638370339128074,0.01480237535837512,0.00405208837286573
184,357.26300352452125,-424.5190035029071,0.03475603439345281,0.13388602815608092,0.02040816326530612,0.08045739058082557,0.002247894475440419,36.01956895228964,0.1638370339128074,0.01480237535837512,0.00405208837286573
185,334.73542362884865,-440.006714681182,0.0228944369626023,0.12942730732395127,0.02040816326530612,0.08050447188152676,0.00221997546422401,35.518990546777026,0.17516134438955683,0.013090210864725654,0.004096114319669634
185,359.3749641397406,-483.6539007290478,0.0228944369626023,0.12942730732395127,0.02040816326530612,0.08050447188152676,0.00221997546422401,35.518990546777026,0.17516134438955683,0.013090210864725654,0.004096114319669634
186,357.26300352452125,-424.5190035029071,0.03480783176214648,0.13116084764708041,0.02040816326530612,0.08049541598594659,0.0022289295146916284,35.58895789667858,0.15349581486828817,0.01342100233710528,0.004060350325602814
186,384.01450465063255,-467.462202679033,0.03480783176214648,0.13116084764708041,0.02040816326530612,0.08049541598594659,0.0022289295146916284,35.58895789667858,0.15349581486828817,0.01342100233710528,0.004060350325602814
187,286.8643163505443,-470.2781501659921,0.04848233709727546,0.11808813077469793,0.02040816326530612,0.08043896891300664,0.0021455769449733276,34.40531852478451,0.16806955949752628,0.012993752150360081,0.004097142286509521
187,263.63274958313184,-483.6539007290478,0.04848233709727546,0.11808813077469793,0.02040816326530612,0.08043896891300664,0.0021455769449733276,34.40531852478451,0.16806955949752628,0.012993752150360081,0.004097142286509521
188,286.8643163505443,-470.2781501659921,0.013933492178597327,0.1188991470795049,0.02040816326530612,0.0804942245822258,0.002151017853412265,34.28383167829767,0.17834425367550605,0.012128390861046171,0.004107757008164622
